position,complexity
147,0.0107531
148,0.00718356
149,1.70127
150,0.0107531
151,0.0107531
152,0.0107531
153,0.0107531
154,0.0107531
155,0.0107531
156,0.0107531
157,0.00861313
158,0.00861313
159,0.851512
160,0.00861313
161,0.22821
162,1.0024
163,0.00718356
164,0.213366
165,0.127278
166,1.80756
167,1.19419
168,1.32337
169,0.00718356
170,0.338678
171,2.43221
172,0.00861313
173,0.329821
174,0.0107531
175,0.00861313
176,0.329821
177,0.0107531
178,0.0107531
179,0.0107531
180,0.0107531
181,0.0107531
182,0.0107531
183,0.0107531
184,0.00861313
185,0.00861313
186,0.00861313
187,0.00861313
188,0.877303
189,0.639944
190,0.851512
191,0.00861313
192,0.00861313
193,0.00861313
194,0.00861313
195,0.269738
196,0.00861313
197,0.00861313
198,0.00861313
199,0.00861313
200,0.00861313
201,0.00861313
202,0.00861313
203,1.26495
204,0.00861313
205,0.00861313
206,0.00861313
207,0.00861313
208,0.00861313
209,0.00616098
210,0.811973
211,0.590946
212,0.0107531
213,0.0107531
214,0.00479567
215,1.32409
216,0.0039257
217,0.118708
218,1.22411
219,0.590946
220,0.174521
221,0.00539326
222,0.00539326
223,0.682385
224,0.269738
225,0.00861313
226,0.269738
227,0.00861313
228,0.851512
229,1.50349
230,0.269738
231,0.490765
232,0.00861313
233,0.00861313
234,0.00861313
235,0.00861313
236,0.00861313
237,0.00861313
238,0.00861313
239,0.00861313
240,0.00861313
241,0.682385
242,0.00861313
243,0.00861313
244,0.851512
245,0.00861313
246,0.682385
247,0.00479567
248,0.851512
249,0.00861313
250,0.00861313
251,0.682385
252,0.490765
253,0.329821
254,0.269738
255,0.00861313
256,0.329821
257,1.70127
258,1.00359
259,0.424592
260,0.0143078
261,0.0143078
262,0.0143078
263,0.0143078
264,0.0143078
265,0.0143078
266,0.0143078
267,0.0143078
268,0.0143078
269,0.0039257
270,2.22171
271,1.8749
272,1.8749
273,0.0143078
274,0.0143078
275,0.0143078
276,0.0143078
277,0.381502
278,0.0043173
279,1.32409
280,0.0107531
281,0.329821
282,0.0107531
283,1.70127
284,0.767483
285,1.90713
286,0.0107531
287,0.00539326
288,1.00359
289,0.0107531
290,0.0107531
291,0.0107531
292,1.26399
293,1.58592
294,0.851512
295,1.32409
296,1.00359
297,0.0107531
298,0.424592
299,1.22581
300,0.0143078
301,0.596876
302,0.0213737
303,0.0213737
304,0.0213737
305,0.0143078
306,0.0143078
307,0.0143078
308,1.32623
309,0.0213737
310,0.0213737
311,0.0213737
312,0.0213737
313,0.0213737
314,0.0213737
315,0.0213737
316,0.0213737
317,0.0213737
318,0.0213737
319,0.0213737
320,0.0213737
321,0.0213737
322,0.0213737
323,0.0213737
324,0.0213737
325,0.0213737
326,0.0213737
327,0.0213737
328,0.0213737
329,0.0213737
330,0.0143078
331,0.0143078
332,0.0143078
333,0.0143078
334,1.00479
335,1.73792
336,0.0143078
337,1.8749
338,0.0143078
339,0.0143078
340,0.0143078
341,0.0143078
342,0.0143078
343,0.0143078
344,0.0107531
345,0.329821
346,2.08725
347,0.0107531
348,0.00359924
349,0.664797
350,1.6636
351,0.325885
352,0.70307
353,1.48666
354,0.00861313
355,0.00861313
356,0.00718356
357,0.269738
358,0.00861313
359,0.00861313
360,0.877303
361,0.590946
362,0.0107531
363,0.0107531
364,0.0107531
365,0.329821
366,0.00861313
367,0.329821
368,0.0107531
369,0.00861313
370,0.00861313
371,0.00861313
372,0.00861313
373,1.26495
374,0.00718356
375,0.269738
376,0.00861313
377,0.00861313
378,0.00861313
379,0.00861313
380,0.00861313
381,1.13986
382,0.00861313
383,0.00861313
384,0.00861313
385,0.00861313
386,0.00861313
387,0.00861313
388,0.00861313
389,0.00861313
390,0.00861313
391,0.00861313
392,0.490765
393,0.00861313
394,0.682385
395,0.00861313
396,0.00718356
397,0.00718356
398,0.00718356
399,0.00718356
400,0.00718356
401,0.00718356
402,0.00718356
403,0.00718356
404,0.00718356
405,0.22821
406,0.00718356
407,0.419831
408,0.00718356
409,0.00718356
410,0.00718356
411,0.00718356
412,0.00718356
413,0.00718356
414,0.00718356
415,0.00718356
416,0.00718356
417,0.549413
418,1.38006
419,0.00861313
420,0.00861313
421,0.269738
422,2.13724
423,1.13986
424,0.416639
425,2.26255
426,0.682385
427,0.00861313
428,0.851512
429,0.00861313
430,0.00861313
431,0.00861313
432,0.00861313
433,0.851512
434,0.00861313
435,0.00861313
436,0.00861313
437,0.00718356
438,0.00718356
439,0.851512
440,0.00861313
441,0.00861313
442,0.00861313
443,0.00861313
444,0.00861313
445,0.682385
446,0.00861313
447,0.00861313
448,0.00718356
449,0.00718356
450,0.00718356
451,0.00718356
452,0.00718356
453,0.0039257
454,0.877303
455,0.877303
456,0.00718356
457,0.366908
458,0.462866
459,0.197781
460,0.102348
461,1.00206
462,0.366908
463,0.366908
464,0.00616098
465,0.00616098
466,0.129021
467,0.655254
468,0.00616098
469,1.44155
470,0.518273
471,0.760503
472,0.471578
473,0.623262
474,2
475,0.244129
476,1.58576
477,0.22821
478,1.6636
479,0.00718356
480,0.22821
481,0.00718356
482,0.00718356
483,1.0024
484,0.269738
485,0.00861313
486,0.00861313
487,0.00861313
488,0.00861313
489,0.00861313
490,0.00861313
491,0.329821
492,0.0107531
493,0.00616098
494,0.811973
495,0.329821
496,0.0107531
497,0.0107531
498,0.329821
499,0.0107531
500,0.0107531
501,0.0107531
502,0.15616
503,2.11511
504,0.424592
505,0.0143078
506,0.0143078
507,0.0143078
508,0.0143078
509,0.596876
510,0.0213737
511,2.32049
512,0.22821
513,0.682385
514,1.58616
515,1.32301
516,1.00359
517,0.269738
518,1.38006
519,1.32409
520,1.58616
521,0.0107531
522,0.832075
523,1.38006
524,0.00861313
525,0.0043173
526,1.00288
527,0.00718356
528,0.269738
529,0.00861313
530,0.00861313
531,0.00861313
532,0.00861313
533,0.00861313
534,0.00861313
535,0.00861313
536,0.329821
537,0.0107531
538,0.0107531
539,0.0107531
540,0.0107531
541,0.0107531
542,0.329821
543,1.90713
544,0.00616098
545,0.811973
546,0.329821
547,0.0107531
548,0.0107531
549,0.329821
550,0.0107531
551,0.329821
552,0.0107531
553,0.424592
554,0.0143078
555,0.0143078
556,2.32097
557,0.00861313
558,1.58656
559,0.0143078
560,0.0143078
561,0.424592
562,0.0143078
563,0.811973
564,0.767483
565,1.00288
566,0.490765
567,0.00861313
568,0.0043173
569,0.0043173
570,0.639944
571,0.760503
572,2.45878
573,0.00718356
574,0.22821
575,0.00718356
576,0.00718356
577,1.22411
578,0.00718356
579,0.00718356
580,0.00479567
581,0.00479567
582,0.588958
583,0.00718356
584,0.00718356
585,0.00718356
586,0.00718356
587,0.22821
588,0.269738
589,0.490765
590,0.269738
591,0.118708
592,0.00359924
593,1.58592
594,0.00539326
595,1.26495
596,0.851512
597,1.76604
598,1.90713
599,0.0107531
600,1.00359
601,0.453971
602,1.39326
603,2.16953
604,0.0107531
605,1.46107
606,0.0107531
607,0.0107531
608,1.46107
609,0.0107531
610,0.22821
611,0.269738
612,0.00861313
613,0.00861313
614,0.00861313
615,1.76604
616,0.00861313
617,0.0043173
618,0.141298
619,1.00288
620,0.00861313
621,0.00861313
622,0.00861313
623,0.00479567
624,0.739206
625,0.740322
626,0.419831
627,1.48666
628,1.0024
629,0.00718356
630,1.53113
631,0.00479567
632,1.73745
633,1.11751
634,0.00718356
635,1.22411
636,0.00718356
637,0.00718356
638,0.00718356
639,1.0024
640,0.00718356
641,0.00718356
642,0.22821
643,0.00718356
644,0.00718356
645,0.00718356
646,0.00718356
647,0.00718356
648,0.00479567
649,0.00479567
650,1.58576
651,0.00539326
652,0.809669
653,0.808899
654,0.417438
655,1.80761
656,0.174521
657,0.00308598
658,0.487211
659,0.90893
660,0.174521
661,0.587961
662,0.00539326
663,0.00539326
664,0.00539326
665,0.00539326
666,0.197781
667,0.587961
668,0.00539326
669,0.197781
670,0.00616098
671,0.00616098
672,0.895458
673,0.00616098
674,0.00616098
675,0.00616098
676,1.10132
677,0.00616098
678,0.00539326
679,0.885816
680,0.00332291
681,0.70307
682,0.129021
683,1.58556
684,0.587961
685,0.00308598
686,0.809669
687,0.418236
688,0.587363
689,0.54286
690,0.927592
691,0.680232
692,0.00332291
693,0.760503
694,0.381502
695,0.0043173
696,0.0039257
697,0.141298
698,0.0043173
699,0.0043173
700,0.488101
701,0.0043173
702,0.266393
703,0.0043173
704,0.0043173
705,1.07943
706,0.504689
707,1.22354
708,0.174521
709,0.174521
710,1.17133
711,0.533345
712,0.70307
713,0.859068
714,0.00240116
715,1.36371
716,0.00616098
717,0.00616098
718,0.00616098
719,0.462866
720,0.00539326
721,0.00539326
722,0.00539326
723,0.00539326
724,0.471578
725,0.70307
726,0.00539326
727,0.00539326
728,0.00270083
729,0.00270083
730,1.75522
731,0.389304
732,0.70307
733,0.183001
734,0.739206
735,0.00479567
736,0.739206
737,1.68844
738,0.832075
739,0.00240116
740,1.00144
741,0.0039257
742,0.141298
743,0.0043173
744,0.0043173
745,0.0043173
746,0.141298
747,0.0043173
748,0.0043173
749,0.141298
750,0.0043173
751,0.141298
752,0.15616
753,0.00479567
754,0.00479567
755,0.00479567
756,0.00479567
757,0.00479567
758,0.00479567
759,0.00479567
760,0.00479567
761,0.15616
762,0.0043173
763,0.587363
764,0.680232
765,0.00332291
766,0.118708
767,0.00359924
768,0.00332291
769,0.265275
770,0.324568
771,0.808899
772,0.587961
773,0.00539326
774,0.00539326
775,0.00539326
776,0.325885
777,0.15616
778,0.00479567
779,1.0016
780,0.739206
781,0.00479567
782,0.00479567
783,0.919326
784,0.00479567
785,0.739206
786,0.639944
787,0.266393
788,0.15616
789,0.0043173
790,0.0043173
791,0.0043173
792,0.325885
793,0.00539326
794,0.70307
795,0.00539326
796,1.39326
797,0.325885
798,0.197781
799,0.366908
800,0.174521
801,0.418236
802,1.0016
803,1.32301
804,0.174521
805,0.00539326
806,0.00539326
807,0.70307
808,0.00539326
809,0.197781
810,0.00616098
811,0.00616098
812,0.00616098
813,0.00616098
814,0.00616098
815,0.518273
816,0.00616098
817,0.00616098
818,0.00616098
819,0.22821
820,0.00479567
821,0.00479567
822,0.00479567
823,0.518273
824,0.00616098
825,0.00616098
826,0.00616098
827,0.22821
828,0.0043173
829,0.740322
830,0.269738
831,0.00861313
832,0.00861313
833,0.00861313
834,0.877303
835,0.00718356
836,0.682385
837,0.00861313
838,0.00861313
839,0.00861313
840,0.00861313
841,0.00861313
842,0.00861313
843,0.00861313
844,0.00861313
845,0.269738
846,0.00718356
847,0.00718356
848,0.877303
849,0.22821
850,0.00718356
851,0.00718356
852,0.00718356
853,0.00616098
854,0.22821
855,0.00718356
856,0.00718356
857,0.00718356
858,0.00718356
859,0.00718356
860,0.00718356
861,0.00718356
862,0.00718356
863,1.9387
864,0.00718356
865,0.00718356
866,1.11751
867,0.22821
868,0.588958
869,0.129021
870,1.41624
871,0.00718356
872,0.00718356
873,0.00359924
874,1.26495
875,0.00861313
876,0.00861313
877,0.851512
878,0.00861313
879,0.00861313
880,0.329821
881,0.0107531
882,0.0107531
883,0.00861313
884,0.00861313
885,0.00861313
886,0.00861313
887,1.48666
888,0.00861313
889,0.851512
890,1.00288
891,1.84832
892,0.00539326
893,1.67879
894,0.682385
895,0.34311
896,1.58592
897,0.00861313
898,0.00861313
899,0.00861313
900,0.00861313
901,0.00479567
902,1.24916
903,0.00539326
904,0.919326
905,1.00288
906,0.329821
907,0.0107531
908,0.0107531
909,0.329821
910,0.329821
911,0.0107531
912,0.0107531
913,0.0107531
914,0.329821
915,0.0107531
916,0.0107531
917,0.0107531
918,2.08725
919,0.0107531
920,0.0107531
921,0.0107531
922,0.329821
923,0.0107531
924,0.0107531
925,0.0107531
926,0.0107531
927,0.0107531
928,0.0107531
929,0.424592
930,0.0143078
931,0.0143078
932,0.0143078
933,0.0143078
934,0.0143078
935,0.0143078
936,0.0143078
937,0.0143078
938,1.00479
939,0.293141
940,2.16913
941,0.197781
942,1.0024
943,0.174521
944,3.08366
945,0.0213737
946,0.0213737
947,0.596876
948,1.58735
949,0.0213737
950,0.0213737
951,0.0143078
952,0.0107531
953,0.0107531
954,0.0107531
955,0.0107531
956,0.0107531
957,0.0107531
958,0.0107531
959,1.38006
960,0.329821
961,0.926796
962,0.00216134
963,0.416959
964,1.90713
965,0.0107531
966,0.0107531
967,0.811973
968,0.329821
969,1.00359
970,0.0107531
971,0.0107531
972,0.0107531
973,1.17272
974,0.0107531
975,0.0107531
976,0.0107531
977,0.0107531
978,0.0107531
979,1.58616
980,0.0107531
981,0.00861313
982,0.329821
983,0.00861313
984,0.109922
985,1.68844
986,0.639944
987,2.9976
988,2.11511
989,1.00479
990,0.0143078
991,1.22581
992,0.0143078
993,1.46107
994,2.11511
995,0.0143078
996,0.0143078
997,1.32409
998,0.00479567
999,2
1000,0.0143078
1001,0.0143078
1002,0.0143078
1003,0.0143078
1004,2
1005,1.41743
1006,0.0107531
1007,0.0107531
1008,0.0107531
1009,0.0107531
1010,0.109922
1011,1.67879
1012,1.0024
1013,0.00718356
1014,0.0043173
1015,1.71665
1016,0.811973
1017,0.329821
1018,0.00861313
1019,1.13986
1020,0.44999
1021,0.832075
1022,0.00479567
1023,1.17272
1024,0.0107531
1025,0.0107531
1026,0.329821
1027,1.46107
1028,1.00288
1029,0.00861313
1030,1.26495
1031,0.00861313
1032,0.00861313
1033,0.00479567
1034,0.851512
1035,0.00861313
1036,0.00861313
1037,0.00861313
1038,0.00718356
1039,0.00718356
1040,0.22821
1041,0.00616098
1042,0.00616098
1043,0.22821
1044,0.00718356
1045,0.00718356
1046,0.00332291
1047,1.50349
1048,1.22411
1049,0.00718356
1050,0.877303
1051,0.00718356
1052,1.41624
1053,0.00718356
1054,0.740322
1055,0.00718356
1056,0.740322
1057,0.00479567
1058,0.588958
1059,0.00718356
1060,0.00718356
1061,0.00616098
1062,0.00616098
1063,0.197781
1064,0.00616098
1065,0.00616098
1066,0.00616098
1067,0.00616098
1068,0.0039257
1069,0.462866
1070,0.0957502
1071,1.10132
1072,0.00479567
1073,0.366908
1074,0.586678
1075,0.324568
1076,0.00359924
1077,0.587961
1078,0.00539326
1079,0.141298
1080,0.325885
1081,0.325885
1082,0.00539326
1083,0.00539326
1084,1.17133
1085,0.197781
1086,0.00616098
1087,0.00616098
1088,0.00616098
1089,0.00616098
1090,0.895458
1091,0.00616098
1092,0.22821
1093,0.00718356
1094,0.00718356
1095,0.00718356
1096,0.00616098
1097,0.518273
1098,0.00616098
1099,0.00616098
1100,0.00539326
1101,0.109922
1102,0.895458
1103,0.00616098
1104,0.00616098
1105,0.00616098
1106,1.00206
1107,0.00616098
1108,0.00616098
1109,0.655254
1110,0.00616098
1111,0.00616098
1112,0.00616098
1113,0.00616098
1114,0.00616098
1115,0.00616098
1116,0.00616098
1117,0.00616098
1118,0.00616098
1119,0.00616098
1120,0.00616098
1121,0.00616098
1122,0.00616098
1123,0.00616098
1124,1.00206
1125,0.00616098
1126,0.895458
1127,0.00616098
1128,0.0043173
1129,0.518273
1130,0.00616098
1131,0.00616098
1132,0.00616098
1133,0.780349
1134,0.00616098
1135,0.197781
1136,0.00616098
1137,0.00616098
1138,0.00359924
1139,0.780349
1140,0.00616098
1141,0.00616098
1142,0.00616098
1143,0.00616098
1144,0.00616098
1145,0.00616098
1146,0.00616098
1147,0.22821
1148,1.32337
1149,0.00718356
1150,0.00718356
1151,0.00718356
1152,0.00718356
1153,0.00718356
1154,0.00718356
1155,0.0043173
1156,0.518273
1157,0.00616098
1158,0.197781
1159,0.22821
1160,0.00718356
1161,0.00718356
1162,0.419831
1163,0.00718356
1164,0.54286
1165,0.655254
1166,0.00616098
1167,0.00616098
1168,0.419831
1169,0.630111
1170,0.076124
1171,0.927592
1172,0.740322
1173,0.00718356
1174,0.174521
1175,0.586678
1176,1.22411
1177,0.877303
1178,0.22821
1179,0.15616
1180,1.26495
1181,0.269738
1182,0.00861313
1183,0.269738
1184,0.00861313
1185,0.00861313
1186,0.00861313
1187,0.00861313
1188,0.00861313
1189,0.00861313
1190,0.00861313
1191,0.00861313
1192,0.00861313
1193,0.329821
1194,0.0107531
1195,1.00359
1196,1.00288
1197,0.00718356
1198,1.92615
1199,0.00861313
1200,0.00861313
1201,1.38006
1202,1.13986
1203,2
1204,0.504689
1205,2.37785
1206,0.00861313
1207,0.00861313
1208,0.00861313
1209,1.92615
1210,0.00861313
1211,0.00718356
1212,0.269738
1213,0.00479567
1214,0.809669
1215,1.17272
1216,1.00359
1217,0.0107531
1218,0.0107531
1219,0.0107531
1220,0.325885
1221,1.32409
1222,0.0107531
1223,0.329821
1224,0.00861313
1225,1.00359
1226,1.17272
1227,1.46107
1228,1.90713
1229,0.0107531
1230,1.00359
1231,0.0107531
1232,0.0107531
1233,0.811973
1234,0.0107531
1235,0.0107531
1236,0.424592
1237,1.41743
1238,1.22581
1239,0.0143078
1240,0.0143078
1241,1.73792
1242,0.0143078
1243,2.87229
1244,0.0143078
1245,1.41743
1246,0.424592
1247,0.590946
1248,0.0107531
1249,0.0107531
1250,1.17272
1251,0.0107531
1252,0.0107531
1253,0.0107531
1254,1.00359
1255,0.0107531
1256,0.329821
1257,0.0107531
1258,0.0107531
1259,0.00479567
1260,1.17272
1261,0.0107531
1262,0.0107531
1263,0.129021
1264,1.70127
1265,0.0107531
1266,1.90713
1267,0.655254
1268,0.350728
1269,1.46107
1270,0.0107531
1271,1.00359
1272,0.0107531
1273,0.0107531
1274,0.0107531
1275,0.0107531
1276,0.0107531
1277,0.0107531
1278,1.00359
1279,0.0107531
1280,0.0107531
1281,0.0107531
1282,0.811973
1283,1.32409
1284,0.0107531
1285,0.0107531
1286,0.590946
1287,1.00359
1288,0.0107531
1289,0.0107531
1290,0.0107531
1291,0.0107531
1292,0.0043173
1293,0.0043173
1294,1.32409
1295,0.0107531
1296,0.424592
1297,0.0143078
1298,0.0143078
1299,0.0143078
1300,0.0143078
1301,0.424592
1302,0.0143078
1303,0.0143078
1304,0.490765
1305,1.32623
1306,0.596876
1307,0.0213737
1308,2.69768
1309,2.16913
1310,0.0213737
1311,0.0213737
1312,0.0213737
1313,0.0143078
1314,0.0143078
1315,0.0143078
1316,0.0143078
1317,0.0143078
1318,0.0143078
1319,0.0143078
1320,0.0143078
1321,0.0143078
1322,0.0143078
1323,0.74366
1324,1.15328
1325,1.58656
1326,0.0143078
1327,0.424592
1328,0.0143078
1329,0.74366
1330,1.0024
1331,0.00718356
1332,0.832075
1333,0.462866
1334,0.587961
1335,2.11511
1336,0.596876
1337,0.00861313
1338,1.22354
1339,1.00288
1340,2.32049
1341,0.0213737
1342,2
1343,0.0213737
1344,0.0213737
1345,0.0213737
1346,0.0213737
1347,0.0213737
1348,0.0213737
1349,0.0213737
1350,2.16913
1351,0.0213737
1352,0.0213737
1353,1.58735
1354,0.0213737
1355,0.0213737
1356,0.596876
1357,1.00716
1358,0.0213737
1359,1.01421
1360,0.0422282
1361,0.0213737
1362,0.596876
1363,0.0213737
1364,0.0213737
1365,0.0213737
1366,0.0213737
1367,0.0213737
1368,0.0213737
1369,0.596876
1370,1.22581
1371,0.0143078
1372,1.00479
1373,0.0143078
1374,0.0143078
1375,0.0143078
1376,0.0143078
1377,0.0143078
1378,0.0143078
1379,0.00861313
1380,0.590946
1381,0.424592
1382,0.00861313
1383,0.74366
1384,1.22581
1385,0.0143078
1386,1.41743
1387,2.80428
1388,0.0213737
1389,0.596876
1390,2
1391,0.00861313
1392,1.32623
1393,1.58656
1394,0.596876
1395,0.00359924
1396,3.08366
1397,0.00718356
1398,1.58735
1399,1.32623
1400,0.0213737
1401,1.80838
1402,0.596876
1403,0.596876
1404,0.0213737
1405,0.0213737
1406,1.80838
1407,0.0213737
1408,0.0213737
1409,0.0213737
1410,0.0213737
1411,0.0213737
1412,0.0213737
1413,0.0213737
1414,0.0213737
1415,0.0213737
1416,2.45747
1417,0.0143078
1418,0.0143078
1419,0.0143078
1420,2
1421,0.424592
1422,0.0143078
1423,2.16913
1424,0.0213737
1425,0.0213737
1426,0.596876
1427,0.0213737
1428,0.0213737
1429,2.45747
1430,0.0213737
1431,0.0213737
1432,0.0213737
1433,0.0213737
1434,0.0213737
1435,2
1436,0.0143078
1437,1.80838
1438,0.0213737
1439,0.00616098
1440,2.80428
1441,0.596876
1442,0.0213737
1443,3.45031
1444,0.0213737
1445,0.0213737
1446,1.80838
1447,0.0213737
1448,0.0213737
1449,0.0213737
1450,0.596876
1451,2.45747
1452,0.596876
1453,0.0213737
1454,0.0213737
1455,2.45747
1456,0.0213737
1457,0.0213737
1458,2.16913
1459,0.0213737
1460,1.32623
1461,0.596876
1462,0.0043173
1463,2.45747
1464,0.0213737
1465,0.0213737
1466,1.00206
1467,1.48666
1468,1.32623
1469,0.0143078
1470,1.80838
1471,0.0213737
1472,0.0213737
1473,0.197781
1474,2
1475,2.58257
1476,0.596876
1477,0.325885
1478,3.24377
1479,0.0213737
1480,0.0143078
1481,0.424592
1482,0.0143078
1483,0.0143078
1484,1.58656
1485,0.0143078
1486,2.32097
1487,0.0143078
1488,0.0143078
1489,1.58656
1490,0.0143078
1491,0.0143078
1492,0.0143078
1493,0.424592
1494,1.73792
1495,0.0143078
1496,0.0143078
1497,0.0143078
1498,0.424592
1499,1.22581
1500,0.0143078
1501,0.0143078
1502,0.596876
1503,0.596876
1504,0.0213737
1505,0.0213737
1506,0.0213737
1507,0.424592
1508,0.0143078
1509,1.8749
1510,0.0143078
1511,0.0143078
1512,0.424592
1513,1.73792
1514,0.0143078
1515,0.0143078
1516,0.0107531
1517,0.00861313
1518,0.00861313
1519,0.00861313
1520,0.00861313
1521,0.00861313
1522,0.269738
1523,0.00718356
1524,0.00718356
1525,0.00718356
1526,0.00718356
1527,0.895458
1528,1.22411
1529,0.740322
1530,0.366908
1531,1.9387
1532,0.22821
1533,0.877303
1534,0.00718356
1535,0.00718356
1536,0.00718356
1537,0.00718356
1538,0.00718356
1539,0.22821
1540,0.00718356
1541,0.00718356
1542,0.22821
1543,0.00718356
1544,0.00718356
1545,0.588958
1546,0.877303
1547,0.00718356
1548,0.00718356
1549,0.00718356
1550,0.00718356
1551,0.00718356
1552,0.22821
1553,0.22821
1554,0.00718356
1555,0.00718356
1556,0.00718356
1557,0.00718356
1558,0.00718356
1559,0.877303
1560,0.00718356
1561,0.00718356
1562,0.588958
1563,0.00718356
1564,0.00718356
1565,0.00718356
1566,0.00718356
1567,0.877303
1568,0.00718356
1569,0.00718356
1570,0.588958
1571,0.877303
1572,0.00718356
1573,0.549413
1574,1.11751
1575,0.00718356
1576,0.00718356
1577,0.588958
1578,0.00718356
1579,0.00718356
1580,0.0043173
1581,0.0039257
1582,0.417438
1583,0.00359924
1584,1.10132
1585,0.00359924
1586,0.895458
1587,0.22821
1588,1.87469
1589,0.00718356
1590,0.00718356
1591,0.00718356
1592,0.00718356
1593,1.32337
1594,0.00718356
1595,0.588958
1596,0.00718356
1597,0.00718356
1598,1.22411
1599,0.0039257
1600,1.50349
1601,0.00616098
1602,0.00539326
1603,0.00539326
1604,0.0039257
1605,0.442577
1606,0.00240116
1607,0.875888
1608,0.907912
1609,0.849757
1610,1.08905
1611,0.174521
1612,0.00308598
1613,0.109922
1614,0.00332291
1615,0.109922
1616,0.809669
1617,0.00539326
1618,0.15616
1619,0.00479567
1620,0.174521
1621,0.00539326
1622,0.809669
1623,0.00308598
1624,0.00205854
1625,1.35454
1626,0.739206
1627,0.809669
1628,0.174521
1629,0.70307
1630,0.394161
1631,0.756122
1632,1.12662
1633,0.0039257
1634,0.141298
1635,1.0018
1636,0.00539326
1637,0.00539326
1638,0.00539326
1639,0.00539326
1640,0.00539326
1641,0.00539326
1642,0.809669
1643,0.174521
1644,0.0039257
1645,0.90893
1646,0.00359924
1647,0.587961
1648,0.197781
1649,1.10132
1650,1.10132
1651,0.00616098
1652,0.00616098
1653,0.118708
1654,1.28144
1655,0.22821
1656,0.00718356
1657,0.811973
1658,0.00861313
1659,0.00718356
1660,0.490765
1661,0.00861313
1662,0.325885
1663,0.682385
1664,0.00861313
1665,0.00861313
1666,0.00861313
1667,0.00861313
1668,2.13724
1669,0.851512
1670,0.00861313
1671,0.00861313
1672,0.00861313
1673,0.682385
1674,0.00718356
1675,0.269738
1676,1.13986
1677,0.00861313
1678,0.00861313
1679,0.00861313
1680,0.00861313
1681,0.490765
1682,1.32301
1683,0.682385
1684,0.851512
1685,0.490765
1686,0.00861313
1687,0.00861313
1688,0.00861313
1689,0.00861313
1690,0.00861313
1691,0.00861313
1692,0.269738
1693,0.22821
1694,0.00718356
1695,0.00718356
1696,0.00718356
1697,0.00718356
1698,0.00718356
1699,0.00718356
1700,0.269738
1701,0.00861313
1702,0.490765
1703,1.26495
1704,0.00861313
1705,0.364742
1706,1.0016
1707,1.48666
1708,0.00308598
1709,2.28508
1710,2.72133
1711,1.50349
1712,0.490765
1713,0.00205854
1714,2.10424
1715,0.141298
1716,0.0043173
1717,1.58592
1718,0.00861313
1719,0.00861313
1720,0.141298
1721,1.32409
1722,0.0107531
1723,0.225307
1724,2.07025
1725,1.13986
1726,1.0024
1727,0.22821
1728,0.129021
1729,1.0024
1730,1.58576
1731,1.11751
1732,0.00718356
1733,0.00718356
1734,0.00718356
1735,0.00718356
1736,0.00227495
1737,1.58544
1738,0.418236
1739,0.588958
1740,0.22821
1741,0.129021
1742,1.76604
1743,0.586464
1744,2.0588
1745,0.639944
1746,2
1747,1.46998
1748,1.80787
1749,0.00332291
1750,1.2027
1751,0.549413
1752,1.8077
1753,0.877303
1754,0.00718356
1755,0.00718356
1756,0.00718356
1757,0.00718356
1758,0.269738
1759,0.851512
1760,0.00861313
1761,0.00861313
1762,0.381502
